URL,Product Name,ASIN,Variant
https://www.amazon.in/Fire-Boltt-Calling-Display-Nano-SIM-Battery/dp/B0CXXDG3LS/,"Fire-Boltt 4G Pro Volte Calling Smart Watch- 2.02” TFT Display, 4G Nano-SIM GPS, Health Suite, Sports Modes, 400mAh Battery (Black)",B0CXXDG3LS,Color: Green (ASIN: B0CXXJ4RV2)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Charcoal Black + Pro 4 (ASIN: B09ZQK9X8G)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Classic Blue + Pro 5 (ASIN: B0CFYKRCYQ)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Classic Brown + Pro 5 (ASIN: B0CFYN92TJ)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Classic Brown + Pro 5 Max (ASIN: B0CFYNGTCZ)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Deep Wine + Pro 4 (ASIN: B09ZQKWNNH)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Elite Black + Pro 5 (ASIN: B0CFYM4YJ3)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Elite Black + Pro 5 Max (ASIN: B0CFYM59QD)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Elite Rose Gold + Pro 5 (ASIN: B0CFYP7XR3)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Elite Silver + Pro 5 Max (ASIN: B0CFYMT8KT)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Jet Black + Pro 5 Max (ASIN: B0CFYM8ZY9)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Midnight Black + Pro 5 (ASIN: B0CFYNNBQX)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Olive Green + Pro 5 (ASIN: B0CFYP86QS)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Rainbow Weave + Pro 5 (ASIN: B0CFYN384F)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Shadow Black + Pro 5 Max (ASIN: B0CFYKRMWS)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Space Blue + Pro 5 Max (ASIN: B0CFYNMFRF)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Starlight Gold + Pro 5 (ASIN: B0CFYNB5NF)
https://www.amazon.in/Noise-Launched-ColorFit-Training-Analysis/dp/B0CFYMT8KT/,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver : Amazon.in: Electronics",B0CFYMT8KT,Color: Sunset Orange + Pro 4 (ASIN: B0B2DY3C3C)
